id	submitdate	lastpage	startlanguage	seed	Exp1	DS_knowENV	DS_Beauty	DS_Mystical	DS_Importance	DS_Abundance	DS_Exciting	DS_Inviting	DS_Relaxing	DS_Calm	DS_knowHA	DS_care	Ant_knowENV	Ant_Beauty	Ant_Mystical	Ant_Importance	Ant_Abundance	Ant_Exciting	Ant_Inviting	Ant_Relaxing	Ant_Calm	Ant_knowHA	Ant_care	RT_knowENV	RT_Beauty	RT_Mystical	RT_Importance	RT_Abundance	RT_Exciting	RT_Inviting	RT_Relaxing	RT_Calm	RT_knowHA	RT_care	Mo_knowENV	Mo_Beauty	Mo_Mystical	Mo_Importance	Mo_Abundance	Mo_Exciting	Mo_Inviting	Mo_Relaxing	Mo_Calm	Mo_knowHA	Mo_care	Ant_ExtLH	RT_ExtLH	Mo_ExtLH	DS_ExtLH	EnvRisk_Ant	EnvRisk_RT	EnvRisk_Mo	EnvRisk_DS	SocRisk_Ant	SocRisk_RT	SocRisk_Mo	SocRisk_DS	Country	Gender	Age	LivingArea	Education	PVQ_Bio1	PVQ_Bio2	PVQ_Bio3	PVQ_Bio4	PVQ_Alt1	PVQ_Alt2	PVQ_Alt3	PVQ_Alt4	PVQ_Alt5	PVQ_Hed1	PVQ_Hed2	PVQ_Hed3	PVQ_Ego1	PVQ_Ego2	PVQ_Ego3	PVQ_Ego4	PVQ_Ego5	NEP1	NEP2	NEP3	NEP4	NEP5	NEP6	NEP7	NEP8	NEP9	NEP10	NEP11	NEP12	NEP13	NEP14	NEP15
286	1.1.1980 0:00	7	fi	1279767138	4	3	5	6	6	3	6	3	3	6	3	5	3	6	6	6	3	5	3	3	7	4	5	5	7	6	6	7	7	7	5	6	5	5	3	3	5	4	2	3	3	3	6	4	3	3	4	2	2	4	4	2	4	4	4	4	4	Finland	Female	36-65 years	City suburbs	Post graduate	6	6	6	6	6	6	6	6	4	5	5	5	3	3	3	1	4	5	2	4	1	1	2	4	1	5	1	4	1	2	2	5
288	1.1.1980 0:00	7	fr	1605280948	3	5	7	7	7	6	7	7	6	5	4	5	4	7	7	7	4	7	6	6	7	3	5	4	7	7	7	7	5	7	7	7	4	5	3	6	7	4	1	5	4	4	5	3	4	2	5	5	5	4	4	2	4	5	5	2	3	United States	Male	18-35 years	City centre	Post graduate	6	6	6	6	5	4	4	6	5	4	4	5	4	3	3	4	6	5	2	5	1	5	1	5	1	3	1	4	1	5	2	5
290	1.1.1980 0:00	7	fi	421350338	4	2	6	3	6	5	5	5	4	5	2	5	3	6	4	7	4	5	5	3	4	3	5	3	7	4	7	6	5	5	4	5	2	5	2	4	4	4	4	4	4	4	4	2	5	2	5	1	5	4	4		5	4	4		4	Finland	Female	36-65 years	Rural area	Graduate degree, University	6	6	6	6	6	5	6	6	5	5	4	4	3	3	4	2	4	2	2	4	2	5		5	2	5	1	4	1	5		5
291	1.1.1980 0:00	7	fi	590025999	4	3	7	7	7	5	7	5	5	6	2	4	2	7	7	7	6	7	5	7	6	2	5	3	7	7	7	7	7	7	7	6	3	5	2	6	7	7	4	7	7	6	6	3	4	5	5	3	2	4	5	5	5	5	5	5	5	Finland	Female	36-65 years	Small town/village	Graduate degree, University	6	6	6	6	5	5	5	6	6	5	5	5	2	1	2	1	4	5	2	4	3	5	4	5	2	5	1	5	1	5	2	5
292	1.1.1980 0:00	7	fi	1043111825	3	2	6	7	7	7	7	5	3	5	2	4	2	7	7	7	6	6	6	5	6	2	5	3	7	5	7	7	6	7	6	5	3	5	2	4	5	6	4	5	4	5	4	2	4	4	4	3	3	4	4	5	4	5	5	5	5	Finland	Female	36-65 years	Small town/village	Undergraduate degree, University	5	5	6	4	5	6	6	6	6	3	3	4	2	2	3	3	4	4	2	4	1	4	3	4	1	4	1	4	1	4	3	4
294	1.1.1980 0:00	7	fi	1966805275	3	3	6	6	5	5	6	6	5	6	2	5	3	6	5	6	5	6	5	5	5	3	5	3	6	5	5	5	4	5	6	6	3	5	3	3	7	5	2	5	6	4	6	3	4	5	5	3	3	4	5	3	4	4	5	5	4	Finland	Female	36-65 years	City suburbs	Undergraduate degree, University	5	5	6	5	5	6	6	6	6	5	5	4	3	2	2	3	4	5	2	3	2	4	4	5	2	4	2	4	2	4	3	4
295	1.1.1980 0:00	7	en	1905639055	4	2	6	7	7	3	6	2	1	5	1	5	3	7	6	7	3	5	5	4	5	3	5	5	7	7	7	7	7	7	7	7	4	5	2	6	4	5	1	5	4	4	4	2	4	5	4	4	5	4	4	4	4	4	4	4	4	United States	Female	36-65 years	City suburbs	Undergraduate degree, University	4	5	6	6	4	5	6	3	5	4	6	5	3	2	3	5	6	3	2	4	3	4	4	4	2	4	2	4	1	5	3	4
296	1.1.1980 0:00	7	en	1801269118	4	2	5	5	4	2	4	7	3	5	2	3	3	6	6	6	7	4	5	3	5	3	4	4	6	7	6	6	6	6	6	6	4	4	2	4	4	3	2	3	2	2	2	3	3	2	3	5	3	3	3	5	3	5	5	5	3	United States	Female	36-65 years	City suburbs	Post graduate	4	5	6	4	5	4	5	4	5	5	4	5	3	3	4	5	6	3	2	4	3	4	4	4	2	4	4	2	2	4	4	4
299	1.1.1980 0:00	7	en	868386274		2									2	5	2	7	2	7	4	7	4	4	4	3	5	5	7	4	7	7	7	7	7	7	5	5	3	1	4	1	1	1	1	1	4	2	2	5	5	2	5	5	4	1	5	3	5	1	5	United States	Male	Over 65 years	Small town/village	Post graduate	6	6	6	6	3	5	6	6	5	5	5	5		2	2	4	5	5	1	1	3	5	2	5	2	4	1	1	1	5	2	5
300	1.1.1980 0:00	7	en	311533554	4	4	7	6	7	4	6	6	6	5	4	5	3	4	4	4	1	4	4	4	4	3	5	4	7	5	7	4	7	7	2	7	5	5	2	4	6	6	1	4	4	2	2	3	5	3	5	1	3	4	4	4	4	4	4	4	4	United States	Female	36-65 years	City suburbs	Undergraduate degree, University	6	6	6	6	6	4	6	6	5	4	4	5	3	3	5	2	5	4	2	5	3	4	2	4	2	2	2	2	1	5	2	5
302	1.1.1980 0:00	7	fi	1952854278	3	5	7	7	7	7	7	6	3	6	4	3	4	7	4	5	4	4	5	3	5	2	4	3	4	4	5	6	6	5	4	4	2	4	5	7	7	2	3	2	4	4	6	5	2	2	4	2	5	4	4	2	4	3	3	1	4	Finland	Male	36-65 years	City suburbs	Post graduate	5	5	5	5	6	5	6	6	4	4	4	5	4	4	4	4	4	3	4	4	2	4	4	2	2	5	2	4	3	4	4	4
303	1.1.1980 0:00	7	en	633188751	2	3	5	7	7	4	7	4	2	4	3	5	3	7	7	7	3	7	5	4	5	3	5	4	7	6	7	7	7	7	7	7	3	5	2	4	7	4	2	4	2	2	2	2	4	4	4	2	3	4	4	2	4	4	4	2	5	United States	Female	36-65 years	City suburbs	Undergraduate degree, University	5	5	6	5	5		5	6	5	5	5	5	2	2	3	3	3	4	2	4	3	4	2	4	2	4	2	2	2	3	2	4
304	1.1.1980 0:00	7	en	842108990	2	3	6	6	6	4	1	1	3	4	3	5	2	6	5	6	2	5	5	5	5	3	5	3	5	4	6	6	3	4	3	4	3	5	3	5	7	5	2	5	4	3	4	3	5	4	4	5	4	3	5	4	4	5	5	5	4	United States	Female	36-65 years	Small town/village	Graduate degree, University	5	5	4	2	4	5	6	5	5	5	5	5	4	2	2	4	3	4	2	4	3	4	3	3	2	4	1	3	3	4	3	4
305	1.1.1980 0:00	7	fi	1596058494	4	2	7	6	7	3	6	5	3	6	2	4	4	7	6	7	3	7	7	7	7	3	5	3	7	7	7	7	7	7	7	7	3	5	3	7	7	7	1	7	7	7	7	4	5	2	2	1	1	4	5	5	4	4	4	5	4	Finland	Female	18-35 years	City centre	Graduate degree, University	5	5	6	6	6	5	6	6	6	6	6	6	2	1	1	2	3	4	1	1	1	5	4	5	2		1	5	1	5	2	5
306	1.1.1980 0:00	7	fi	1263035301	4	2	5	7	6	6	7	6	3	5	3	3	3	6	6	6	3	6	6	6	6	3	3	3	4	4	5	4	3	4	5	5	3	3	3	5	6	4	2	6	6	5	6	3	3	2	5	1	3	3	3	1	3	3	3	1	3	Finland	Male	18-35 years	City suburbs	Graduate degree, University	5	4	5	6	6	5	6	6	5	5	5	5	3	3	2	5	5	4	4	2	2	4	2	5	2	5	3	5	2	4	2	2
307	1.1.1980 0:00	7	fi	491604033	4	2	1	7	4	1	1	1	1	4	2	2	2	7	7	7	7	7	7	7	7	3	5	3	7	4	7	7	7	7	7	7	4	5	3	7	7	7	7	7	7	7	7	4	2	1	2	1	1	3	2	1	5	1	1	1	1	Finland	Male	18-35 years	City suburbs	Graduate degree, University	5	5	5	5	6	5	6	6	6	6	5	6	3	3	4	3	4	2	4	2	4	4	5	5	5	5	4	2	3	2	4	4
308	1.1.1980 0:00	7	fi	907618589	3	3	3	5	3	3	3	3	3	4	3	3	5	7	2	7	2	6	7	2	6	4	5	5	4	2	6	6	4	6	4	4	5	3	4	3	3	1	1	2	5	2	5	4	2	1	4	3	3	3	3	3	3	5	2	3	3	Finland	Male	18-35 years	City centre	Undergraduate degree, University	4	5	5	5	6	6	6	3	5	5	4	4	6	5	4	2	5	5	4	3	1	4	4	2	1	4	1	5	4	4	5	5
309	1.1.1980 0:00	7	fi	937990430	3	3	5	4	5	6	5	5	3	5	3	5	3	6	4	5	4	5	3	3	5	2	5	4	5	4	5	6	5	5	4	5	3	5	4	5	4	4	3	5	5	3	5	3	3	2	5	1	2	5	3	2	3	2	3	2	3	Finland	Female	18-35 years	City centre	Graduate degree, University	6	6	6	5	6	5	6	6	5	3	3	4	2	1	3	1	4	4	2	4	1	5	4	5	2	5	1	4	1	5	1	5
311	1.1.1980 0:00	7	fr	2027708448	3	4	6	7	7	4	6	4	3	5	2	5	2	6	7	7	3	5	6	5	6	2	5	3	7	7	7	7	7	7	7	7	3	5	1	4	7	4	1	5	5	3	5	1	3	5	5	2	3	3	5	1	4	1	3	2	3	France	Male	18-35 years	City centre	Graduate degree, University	5	5	6	5	5	5	5	4	5	6	6	6	2	2	3	2	2	2	2	4	2	5	2	5	2	4	1	3	2	4	2	4
313	1.1.1980 0:00	7	fi	1983572865	3	3	6	6	5	3	5	2	2	6	3	3	4	6	6	6	3	4	5	5	6	4	5	4	6	4	5	5	5	5	5	6	4	4	4	2	5	3	3	5	3	3	6	4	2	1	4	2	5	5	2	2	3	5	1	1	2	Finland	Male	18-35 years	City suburbs	Graduate degree, University	5	5	5	5	6	6	6	6	6	5	6	5	4	4	4	4	5	5	4	2	3	4	2	5	2	5	2	5	4	4	3	4
314	1.1.1980 0:00	7	fi	1009651627	4	3	2	7	6	3	7	5	3	6	2	4	4	7	6	7	6	7	7	7	7	4	5	5	7	7	7	7	7	7	7	7	5	5	2	4	6	2	3	7	7	4	7	2	4	5	4	2	3	4	5	5	4	4	5	2	5	Finland	Female	36-65 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	6	6	4	5	5	1	1	3	2	3	5	1	5	1	1	1	5	1	5	1	5	1	5	4	1
315	1.1.1980 0:00	7	fi	1072436505	2	2	5	6	5	6	6	3	3	5	1	4	2	6	5	7	4	5	3	4	3	3	5	2	7	7	7	7	5	6	6	5	3	5	2	5	6	3	3	3	5	4	4	2	2	4	4	3	4	4	4		4	4	4		4		Female	36-65 years	City suburbs	Graduate degree, University	4	4	6	5	4	4	5	5	4	4	4	4	4	3	2	2	5	5	3	4	1	5	4	3	1	5	1	5	3	4	2	5
316	1.1.1980 0:00	7	en	1130758394	2	3	4	4	7	5	7	7	4	4	3	5	3	7	4	7	3	7	7	4	4	3	5	3	7	4	7	7	7	7	6	4	3	5	3	4	4	7	2	7	7	4	4	3	5	4	5	5	5	4	4	4	4	4	4	4	4	Kazakhstan	Male	36-65 years	City centre	Graduate degree, University	5	5	6	4	5	5	5	5	5	5	5	5	4	4	4	4	4	5	3	4	3	4	4	5	2	4	1	4	2	4	3	5
317	1.1.1980 0:00	7	fi	473101050	4	2	7	7	7	7	6	5	3	7	3	5		7	6	7	5	6	7	7	7	3	5	3	7	5	7	7	5	7	7	4	3	5		6	7	6	3	5	6	4	5	2	4	3	4	2	4	4	4	4	4	4	5	5	4	Finland	Male	36-65 years	Rural area	Graduate degree, University	6	6	6	6	6	6	6	5	5	2	6	6	1	1	1	1	2	4	2	2	1	5	4	4	1	5	1	5	2	5	2	4
318	1.1.1980 0:00	7	fi	323112727	4	2	5	7	7	4	7	5	2	5	2	5	3	7	5	7	2	7	7	2	5	3	5	4	7	5	7	7	5	7	7	7	3	5	2	6	7	5	2	6	2	2	7	3	3	2	4	1	5	4	4	3	4	4	4	3	4	Finland	Male	36-65 years	City suburbs	High school or Vocational school/Trade school	5	5	6	5	4	4	4	5	5	4	4	4	4	3	2	2	3	5	1	5	1	5	1	4	1	5	1	5	2	5	1	5
320	1.1.1980 0:00	7	fi	2082769525	4	4	7	7	7	6	7	6	5	5	3	3	4	7	7	7	5	7	5	5	5	4	3	4	6	6	7	7	6	6	6	5	4	4	2	5	5	6	4	5	5	3	6	2	3	3	5	2	5	1	1	2	2	1	1	2	2	Finland	Female	36-65 years	Small town/village	Graduate degree, University	6	6	6	6	5	5	5	6	6	5	5	3	4	3	3	3	4	5	4	4	1	2	5	2	4	2	5	4	2	2	2	2
321	1.1.1980 0:00	7	en	84929461	2	3		5					3		3	3	3	5	6	5	3	4	3	3	3	3	3	3	6	5	5	5	5	5	5	5	3	4	3	3	5	4	2	4	3	3	4	3	3	5	2	1	2	4	3	4	5	2	2	1	2	United States	Female	36-65 years	City suburbs	Graduate degree, University	4	3	4	3	3	3	6	6	6	6	6	6	4	3	2	6	3	4	4	2	2	4	5	2	2	5	4	2	4	2	2	2
322	1.1.1980 0:00	7	en	610589750	4	4	7	4	7	7	7	7	7	7	4	4	4	7	4	7	7	7	7	7	7	4	5	4	7	4	7	7	7	7	7	6	4	4	3	4	4	4	1	6	2	5	7	4	3	1	2	1	1	2	1	1	3	1	1	1	1	Finland	Male	36-65 years	Rural area	Graduate degree, University	5	5	6	3	3	4	5	2	4	3	3	3	2	2	2	1	6	5	4	2	5	4	5	4	3	4	3	2	2	2	4	4
325	1.1.1980 0:00	7	en	1482292374	2	3					6			7	2	3	4	5	6	6	2	7	4	4	6	3	4	3	5	4	4	3	5	4	4	6	3	2	3	5	5	4	1	7	4	4	4	3	2	1	5	1	2	5	2	4	4	1	1	1	1	Finland	Male	36-65 years	Small town/village	Graduate degree, University	6	6	6	5	6	5	6	6	6	6	6	6	2	2	1	5	6	2	5	1	5	4	5	5	4	5	5	4	1	2	4	2
326	1.1.1980 0:00	7	en	1001597235	3	3			5		5				3	4	4	7	4	7	4	7	4	4	4	4	5	4	7	4	7	7	7	4	7	4	4	5	3	5	4	7	1	4	4	4	4	4	3	3	4	2	5	2	1	1	2	1	1	1	1	Finland	Female	18-35 years	Small town/village	Graduate degree, University	6	6	4	1	6	5	6	6	4	1	3	6	4	3	2	2	5	3	4	4	4	4	4	4	2	4	2	4	1	2	4	4
328	1.1.1980 0:00	7	en	874515337	3	2	5	6	1	5	5	3	2	1	1	3	3	7	5	7	6	5	5	2	6	3	5	3	6	5	7	6	6	6	3	5	3	5	3	3	6	1	1	3	2	3	4	3	1	4	4	1	1	4	5	1	3	4	5	1	2	United States	Female	36-65 years	Rural area	Graduate degree, University	6	5	5	4	6	6	6	6	6	2	2	3	3	2	3	1	6	5	2	4	1	5	4	2	1	2	2	2	3	4	2	5
329	1.1.1980 0:00	7	fi	980622793	3	2	7	7	7	7	7	7	5	7	2	5	2	7	7	7	4	7	7	4	5	2	4	3	7	5	7	7	4	5	7	7	3	4	2	3	7	7	3	7	7	3	5	1	4	3	3	3	2	3	5	5	5	3	5	5	3		Female	36-65 years	City suburbs	High school or Vocational school/Trade school	6	5	5	6	6	5	5	6	6	5	5	5	2	2	2	2	2	4	2	4	2	4	4	4	3	4	3	4	4	4	4	5
330	1.1.1980 0:00	7	en	884495743	2	2	7	7	6	6	7	7	7	7	3	4	2	6	7	5	6	5	5	3	3	2	3	2	6	5	5	6	5	6	6	5	2	3	3	7	7	7	7	7	7	3	5	5	5	4	4	4	4	4	4	3	5	5	5	5	5	United States	Female	18-35 years	City suburbs	Undergraduate degree, University	4	4	5	5	5	6	6	6	6	6	6	6	4	2	6	4	6	3	3	4	3	4	3	4	3	4	2	4	3	3	4	4
331	1.1.1980 0:00	7	fi	60269584	4	4	7	5	7	7	7	7	6	7	4	5	4	7	6	7	7	7	7	7	7	4	5	4	7	5	7	7	7	7	7	7	4	5	3	7	7	5	3	7	7	7	7	3	4	2	5	1	5	4	4	5	4	4	4	5	4	Finland	Female	18-35 years	Small town/village	Graduate degree, University	6	6	6	6	6	6	6	6	6	6	6	6	3	1	1	1	1	5	1	4	1	5	2	5	1	5	1	5	1	4	1	5
333	1.1.1980 0:00	7	fr	1605408000	2	1	7	5	7	7	7	7	4	4	1	5	3	7	4	7	6	7	7	4	4	2	5	2	7	4	7	7	7	7	4	4	2	5	2	7	7	7	5	7	7	4	4	2	5	4	5	4	5	4	4	4	4	4	4	4	4	France	Female	18-35 years	City centre	Graduate degree, University	6	6	6	6	6	6	6	6	6	6	6	6	2	2	2	2	2	5	3	4	2	5	1	5	2	4	2	4	2	4	3	5
334	1.1.1980 0:00	7	fi	805658721	3	3	4	3	3	2	3	3	6	6	2	3	3	4	2	5	1	2	2	4	4	3	3	3	5	4	4	5	5	5	6	5	3	3	3	2	4	2	1	1	5	4	4	3	1	2	5	1	5	2	2	1	2	1	1	1	1	Finland	Male	18-35 years	Small town/village	Graduate degree, University	5	2	4	2	6	4	4	3	4	3	3	5	4	1	2	3	3	4	5	2	4	2	5	3	5	3	3	4	2	1	3	2
335	1.1.1980 0:00	7	en	851038158	3	3	4	6	6	3	5	5	3	6	2	5	3	6	4	7	3	5	4	5	7	2	5	4	7	5	5	5	5	5	5	6	2	5	3	2	2	4	1	1	4	4	7	3	4	3	5	2	3	5	3	2	5	5	3	4	4	United States	Male	36-65 years	City suburbs	Undergraduate degree, University	5	5	5	3	4	4	6	5	4	6	5	6	2	2	3	4	4	3	2	4	2	4	4	4	2	4	2	4	2	4	3	4
336	1.1.1980 0:00	7	en	762264241	2	3	4	5	5	2	1	1	3	5	3	4	3	5	4	4	3	5	5	3	4	4	3	4	5	2	5	5	5	6	5	4	3	3	4	3	5	5	3	7	7	2	3	5	4	1	5	1	2	3	1	2	2	1	1	2	1	Finland	Male	36-65 years	City centre	Graduate degree, University	5	4	4	1	6	5	5	6	5	5	6	5	3	2	2	5	5	1	4	1	5	2	5	1	4	1	2	1	1	1	5	1
337	1.1.1980 0:00	7	fi	848919208	4	3									3	3	4									4	3	4									4	3	3									4	3	1	5	2	5	3	3	5	5	3	2	1	3	Finland	Male	18-35 years	City suburbs	Graduate degree, University	4	4	4	4	4	4	4	4	4	4	4	4	3	2	2	3	4	4	5	2	4	2	5	4	5	5	5	4	3	2	2	2
338	1.1.1980 0:00	7	fi	220811603	4	3			5		5			6	3	4	3	6	5	5	3	5	4	5	5	3	4	3	4	4	5	5	4	5	6	6	3	3	3	4	5	4	3	5	6	4	4	3	4	2	4	1	5	5	3	5	5	5	3	5	5	Finland	Female	36-65 years	Rural area	Graduate degree, University	5	5	5	5	5	5	5	5	5	4	4	5	2	2	2	2	2	4	2	4	2	4	4	2	2	5	2	4	2	4	2	4
339	1.1.1980 0:00	7	fi	482060788	4	2	5	6	6	7	7	5	2	5	2	5	2	7	7	6	5	6	6	5	6	2	5	3	7	5	7	7	7	6	7	7	3	5	2	4	7	5	4	5	5	3	5	1	4	5	4	3	4	4	4	4	4	5	5	4	4	Finland	Female	18-35 years	City centre	Graduate degree, University	6	6	6	6	6	6	6	6	5	3	4	5	1	1	1	1	4	5	2	4	2	5	4	5	1	4	1	1	1	5	1	5
340	1.1.1980 0:00	7	fi	2040745115	3	2	5	5	5	3	5	5	3	5	2	3	3	6	5	5	5	5	5	5	5	3	4	3	5	5	5	5	5	5	5	5	2	5	3	5	5	3	3	3	5	3	5	2	2	2	5	2	5	5	5	2	5	5	5	2	5	Finland	Male	36-65 years	City suburbs	Graduate degree, University	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	4	4	4	4	5	4	2	4	2	4	3	2	2	3
342	1.1.1980 0:00	7	fr	1716210713	3	1	2	6	3	3	5	2	2	2	1	3	3	6	5	7	6	2	2	5	7	3	5	3	7	5	6	7	6	4	4	2	3	4	3	7	7	1	1	2	1	7	7	3	1	5	4	3	3	4	4	1	2					France	Male	18-35 years	City centre	Graduate degree, University	6	6	6	6	6	6	6	6	6	5	5	5	4	4	4	2	2	1	2	4	1	4	1	1	1	4	1	4	1	2	1	5
343	1.1.1980 0:00	7	fi	673583943	1	4	7	4	7	7	6	6	4	7	2	5	3	7	4	7	5	5	6	6	6	2	5	2	5	4	5	4	4	4	4	4	1	5	3	7	4	7	2	5	7	5	7	3	5	4	4	2	4	4	5	2	5	5	3	2	3	Finland	Female	36-65 years	City suburbs	Graduate degree, University	6	6	6	3	6	6	6	6	6	6	6	6	3	2	3	3	4	5	1	5	2	5	4	5	1	5	1	5	1	4	2	5
344	1.1.1980 0:00	7	fi	1867329626	4	3		7	7						3	4	3	7	7	7	5	7	7	6	6	3	5	4	7	5	7	7	6	7	7	7	4	5	3	5	6	5	4	6	5	4	4	4	4	5	5	5	2	5	5	4	5	4	4	3	5	Finland	Male	36-65 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	6	6	6	6	6	3	3	3	2	4	2	4	4	2	5	4	5	1	5	1	5	2	5	2	5
345	1.1.1980 0:00	7	fi	470330182	4	2	5	5	6	5	5	5	2	5	2	4	2	6	6	6	5	6	4	3	5	2	4	2	6	6	6	6	6	5	5	5	2	4	2	6	6	6	3	6	5	5	5	2	3	2	5	2	2	4	4	5	4	4	4	4	4	Finland	Female	18-35 years	Rural area	Graduate degree, University	5	5	6	6	5	5	5	6	5	5	5	5	2	2	3	3	5	4	1	4	2	4	4	4	1	2	2	4	2	4	2	4
346	1.1.1980 0:00	7	fi	65685778	4	2	6	5	5	4	5	4	4	6	1	3	3	6	5	5	4	4	4	4	5	3	4	4	7	5	5	5	4	5	5	6	4	4	2	5	7	4	4	5	4	4	4	3		2	5	3	2	5	3	3	4	3	3	3	3	Finland	Male	18-35 years	City suburbs	High school or Vocational school/Trade school	5	5	4	4	5	4	6	6	5	5	6	5	3	3	4	3	4	5	2	4	3	4	4	3	3	3	3	3	2	3	3	4
347	1.1.1980 0:00	7	fi	1939677188	4	3	6	7	6	4	5	3	2	4	2	3	3	6	6	7	5	6	4	3	6	3	4	4	7	6	6	6	6	4	4	5	4	4	2	5	7	3	2	4	2	3	4	3	2	5	4	2	5	4	5	4	5	5	5	5	5	Finland	Female	18-35 years	City suburbs	Graduate degree, University	5	5	5	5	5	5	5	5	5	5	5	5	3	2	2	2	2	5	2		1	5		5	1	5	1					5
348	1.1.1980 0:00	7	fi	1239995414	4	3	7	5	7	3	7	7	4	5	2	5	3	7	5	7	3	7	7	4	4	3	5	3	7	4	7	4	7	7	5	5	3	5	3	7	5	6	3	6	6	4	5	3	5	5	5	1	2	4	4	5	4	4	5	5	4	Finland	Female	36-65 years	City suburbs	Graduate degree, University	6	6	6	5	5	5	5	5	5	5	5	5		3	5	3	5	5	1	4	1	5	1	5	1	2	1	5	1	4	1	5
349	1.1.1980 0:00	7	fi	139151297	2	2	6	7	7	3	7	5	3	6	2	4	3	7	7	7	1	7	6	3	6	3	4	3	7	7	7	7	6	5	5	6	3	5	2	7	7	7	1	7	7	2	6	2	4	2	4	5	3	4	4	5	4	4	4	5	4	Finland	Female	18-35 years	City centre	Undergraduate degree, University	6	6	6	5	6	5	6	6	6	4	4	4	5	4	3	3	4	5	1	4	1	5	4	5	2	5	1	4	1	5	2	5
350	1.1.1980 0:00	7	fi	1547303216	2	2	5	7	5	2	6	3	3	7	2	4	3	6	5	7	3	4	3	4	5	2	5	4	6	5	6	7	6	6	5	5	3	5	2	5	7	4	2	7	7	3	7	1		2	3	2	3	4		3	3		2	3	2	Finland	Female	18-35 years	City centre	High school or Vocational school/Trade school	5	5	6	5	5	4	5	5	4	5	5	5	2	2	3	4	5	5	1	4	2	5	4	5	1	4	2	4	1	5	3	5
351	1.1.1980 0:00	7	fi	1745188346	4	4	6	7	7	5	7	6	5	7	3	5	4	6	6	7	6	6	4	3	5	3	5	4	7	5	7	7	6	7	6	6	3	5	3	5	7	6	2	6	5	3	7	3	5	5	5	2	5	4	5	5	4	5	3	4	3	Finland	Female	18-35 years	City centre	Graduate degree, University	6	6	6	6	5	6	6	6	6	5	5	5	3	3	3	3	4	5	2	4	1	5	4	5	1	5	1	5	1	5	1	5
352	1.1.1980 0:00	7	fi	219820585	2	5	7	7	7	5	7	6	3	7	3	5	5	7	7	7	6	6	6	6	6	3	5	5	7	7	7	7	7	7	7	7	4	5	3	6	7	4	2	6	6	3	5	2	3	4	4	3	4	4	4	2	4	5	5	5	5	Finland	Female	36-65 years	City suburbs	Graduate degree, University	6	6	6	6	6	6	6	6	6	6	6	6	3	2	5	3	5	5	1	4	1	5	4	4	1	5	1	5	1	4	1	5
353	1.1.1980 0:00	7	fi	2133760881	3	3	4	5	5	2	5	4	3	7	2	4	3	6	5	4	3	5	5	3	5	3	4	2	5	4	6	4	4	6	6	5	2	4	3	4	5	4	1	5	4	3	6	2	3	2	5	2	3	4	5	2	4	3	3	3	3	Finland	Female	36-65 years	City suburbs	Graduate degree, University	5	5	5	3	6	6	6	6	5	4	4	5	2	2	2	2	3	5	2	3	1	5	3	5	1	5	1	5	2	4	3	1
356	1.1.1980 0:00	7	fi	946760997	2	3	6	6	7	7	5	5	4	5	3	5	3	6	5	7	4	5	5	5	5	3	5	3	7	5	7	7	5	6	6	6	3	5	3	5	5	5	3	5	5	4	6	3	4	5	5	5	5	4	4	3	4	4	4	5	4	Finland		18-35 years	City centre	Undergraduate degree, University	6	6	6	5	6	6	6	6	5	4	4	4	3	1	1	2	3	5	1	5	1	5	4	5	1	5	1	5	1	5	1	5
357	1.1.1980 0:00	7	fi	1741058423	2	2	4	6	5	3	4	4	3	5	2	3	2	5	5	6	4	5	4	5	5	2	3	2	5	5	6	4	5	5	5	5	2	3	2	4	5	4	3	5	5	4	5	2	3	3	5	1	3	5	3	4	5	5	5	2	5	Finland	Female	18-35 years	City suburbs	High school or Vocational school/Trade school	5	5	5	3	4	3	4	6	4	4	4	4	3	2	3	4	3	5	3	2	2	4	4	4	1	5	1	4	4	5	3	4
358	1.1.1980 0:00	7	fi	804938719	3	3	7	7	7	5	7	6	3	5	3	5	3	7	6	7	3	5	5	3	7	3	5	4	7	3	7	5	5	7	5	6	4	5	2	5	7	4	2	5	4	3	5	2	3	5	5	1	4	4	5		4	4	5	4	4	Finland	Female	18-35 years	City centre	Undergraduate degree, University	6	6	6	6	6	6	6	6	6	5	6	6	3	2	6	3	6	5	2	4	1	5	2	4	1	4	1	1	1	4	1	5
359	1.1.1980 0:00	7	fi	854223086	2	2	5	7	6	5	6	3	2	5	3	3	3	6	5	5	3	5	5	5	6	3	4	3	6	5	6	6	5	6	5	5	4	5	2	3	5	2	1	5	3	2	6	3	4	1	5	1	2	5	5	2	4	4	4	3	4	Finland	Female	18-35 years	City centre	Graduate degree, University	4	6	6	4	4	5	6	6	4	4	4	5	4	4	4	4	5	5	2	4	4	5	2	5	2	5	1	4	1	4	4	5
